"ID";"EnergySourcesAndTechniques";"EnergyApplication";"Periods";"FinalConsumption_1";"FinalConsumptionRelative_2"
"451";"T001027 ";"E006607 ";"1999JJ00";;
"452";"T001027 ";"E006607 ";"2000JJ00";;
"453";"T001027 ";"E006607 ";"2001JJ00";;
"454";"T001027 ";"E006607 ";"2002JJ00";;
"455";"T001027 ";"E006607 ";"2003JJ00";;
"456";"T001027 ";"E006607 ";"2004JJ00";"422752";
"457";"T001027 ";"E006607 ";"2005JJ00";"425570";
"458";"T001027 ";"E006607 ";"2006JJ00";"433051";
"459";"T001027 ";"E006607 ";"2007JJ00";"441986";
"460";"T001027 ";"E006607 ";"2008JJ00";"444251";
"461";"T001027 ";"E006607 ";"2009JJ00";"426895";
"462";"T001027 ";"E006607 ";"2010JJ00";"439362";
"463";"T001027 ";"E006607 ";"2011JJ00";"442987";
"464";"T001027 ";"E006607 ";"2012JJ00";"433240";
"465";"T001027 ";"E006607 ";"2013JJ00";"431522";
"466";"T001027 ";"E006607 ";"2014JJ00";"425109";
"467";"T001027 ";"E006607 ";"2015JJ00";"428253";
"468";"T001027 ";"E006607 ";"2016JJ00";"432259";
"469";"T001027 ";"E006607 ";"2017JJ00";"434524";
"470";"T001027 ";"E006607 ";"2018JJ00";"440020";
"471";"T001027 ";"E006607 ";"2019JJ00";"439947";
"472";"T001027 ";"E006607 ";"2020JJ00";"435223";
"473";"T001027 ";"E006607 ";"2021JJ00";"440724";
"474";"T001027 ";"E006607 ";"2022JJ00";"422303";
"475";"T001027 ";"E006607 ";"2023JJ00";"416457";
"476";"T001027 ";"E006608 ";"1990JJ00";;
"477";"T001027 ";"E006608 ";"1991JJ00";;
"478";"T001027 ";"E006608 ";"1992JJ00";;
"479";"T001027 ";"E006608 ";"1993JJ00";;
"480";"T001027 ";"E006608 ";"1994JJ00";;
"481";"T001027 ";"E006608 ";"1995JJ00";;
"482";"T001027 ";"E006608 ";"1996JJ00";;
"483";"T001027 ";"E006608 ";"1997JJ00";;
"484";"T001027 ";"E006608 ";"1998JJ00";;
"485";"T001027 ";"E006608 ";"1999JJ00";;
"486";"T001027 ";"E006608 ";"2000JJ00";;
"487";"T001027 ";"E006608 ";"2001JJ00";;
"488";"T001027 ";"E006608 ";"2002JJ00";;
"489";"T001027 ";"E006608 ";"2003JJ00";;
"490";"T001027 ";"E006608 ";"2004JJ00";"1307074";
"491";"T001027 ";"E006608 ";"2005JJ00";"1270349";
"492";"T001027 ";"E006608 ";"2006JJ00";"1236538";
"493";"T001027 ";"E006608 ";"2007JJ00";"1192356";
"494";"T001027 ";"E006608 ";"2008JJ00";"1219041";
"495";"T001027 ";"E006608 ";"2009JJ00";"1167120";
"496";"T001027 ";"E006608 ";"2010JJ00";"1311333";
"497";"T001027 ";"E006608 ";"2011JJ00";"1146562";
"498";"T001027 ";"E006608 ";"2012JJ00";"1192652";
"499";"T001027 ";"E006608 ";"2013JJ00";"1205417";
"500";"T001027 ";"E006608 ";"2014JJ00";"1060512";
"501";"T001027 ";"E006608 ";"2015JJ00";"1081616";
"502";"T001027 ";"E006608 ";"2016JJ00";"1119296";
"503";"T001027 ";"E006608 ";"2017JJ00";"1117329";
"504";"T001027 ";"E006608 ";"2018JJ00";"1111445";
"505";"T001027 ";"E006608 ";"2019JJ00";"1078115";
"506";"T001027 ";"E006608 ";"2020JJ00";"1049607";
"507";"T001027 ";"E006608 ";"2021JJ00";"1112861";
"508";"T001027 ";"E006608 ";"2022JJ00";"961563";
"509";"T001027 ";"E006608 ";"2023JJ00";"893158";
"510";"T001027 ";"E007028 ";"1990JJ00";;
"511";"T001027 ";"E007028 ";"1991JJ00";;
"512";"T001027 ";"E007028 ";"1992JJ00";;
"513";"T001027 ";"E007028 ";"1993JJ00";;
"514";"T001027 ";"E007028 ";"1994JJ00";;
"515";"T001027 ";"E007028 ";"1995JJ00";;
"516";"T001027 ";"E007028 ";"1996JJ00";;
"517";"T001027 ";"E007028 ";"1997JJ00";;
"518";"T001027 ";"E007028 ";"1998JJ00";;
"519";"T001027 ";"E007028 ";"1999JJ00";;
"520";"T001027 ";"E007028 ";"2000JJ00";;
"521";"T001027 ";"E007028 ";"2001JJ00";;
"522";"T001027 ";"E007028 ";"2002JJ00";;
"523";"T001027 ";"E007028 ";"2003JJ00";;
"524";"T001027 ";"E007028 ";"2004JJ00";;
"525";"T001027 ";"E007028 ";"2005JJ00";;
"526";"T001027 ";"E007028 ";"2006JJ00";;
"527";"T001027 ";"E007028 ";"2007JJ00";;
"528";"T001027 ";"E007028 ";"2008JJ00";;
"529";"T001027 ";"E007028 ";"2009JJ00";;
"530";"T001027 ";"E007028 ";"2010JJ00";;
"531";"T001027 ";"E007028 ";"2011JJ00";;
"532";"T001027 ";"E007028 ";"2012JJ00";;
"533";"T001027 ";"E007028 ";"2013JJ00";;
"534";"T001027 ";"E007028 ";"2014JJ00";;
"535";"T001027 ";"E007028 ";"2015JJ00";;
"536";"T001027 ";"E007028 ";"2016JJ00";;
"537";"T001027 ";"E007028 ";"2017JJ00";;
"538";"T001027 ";"E007028 ";"2018JJ00";;
"539";"T001027 ";"E007028 ";"2019JJ00";;
"540";"T001027 ";"E007028 ";"2020JJ00";;
"541";"T001027 ";"E007028 ";"2021JJ00";;
"542";"T001027 ";"E007028 ";"2022JJ00";;
"543";"T001027 ";"E007028 ";"2023JJ00";;
"544";"E006587 ";"E007022 ";"1990JJ00";"306";"0.02"
"545";"E006587 ";"E007022 ";"1991JJ00";"340";"0.02"
"546";"E006587 ";"E007022 ";"1992JJ00";"371";"0.02"
"547";"E006587 ";"E007022 ";"1993JJ00";"361";"0.02"
"548";"E006587 ";"E007022 ";"1994JJ00";"361";"0.02"
"549";"E006587 ";"E007022 ";"1995JJ00";"353";"0.02"
"550";"E006587 ";"E007022 ";"1996JJ00";"344";"0.02"
"551";"E006587 ";"E007022 ";"1997JJ00";"342";"0.02"
"552";"E006587 ";"E007022 ";"1998JJ00";"349";"0.02"
"553";"E006587 ";"E007022 ";"1999JJ00";"347";"0.02"
"554";"E006587 ";"E007022 ";"2000JJ00";"362";"0.02"
"555";"E006587 ";"E007022 ";"2001JJ00";"367";"0.02"
"556";"E006587 ";"E007022 ";"2002JJ00";"369";"0.02"
"557";"E006587 ";"E007022 ";"2003JJ00";"361";"0.02"
"558";"E006587 ";"E007022 ";"2004JJ00";"360";"0.02"
"559";"E006587 ";"E007022 ";"2005JJ00";"361";"0.02"
"560";"E006587 ";"E007022 ";"2006JJ00";"361";"0.02"
"561";"E006587 ";"E007022 ";"2007JJ00";"358";"0.02"
"562";"E006587 ";"E007022 ";"2008JJ00";"360";"0.02"
"563";"E006587 ";"E007022 ";"2009JJ00";"360";"0.02"
"564";"E006587 ";"E007022 ";"2010JJ00";"364";"0.02"
"565";"E006587 ";"E007022 ";"2011JJ00";"358";"0.02"
"566";"E006587 ";"E007022 ";"2012JJ00";"361";"0.02"
"567";"E006587 ";"E007022 ";"2013JJ00";"362";"0.02"
"568";"E006587 ";"E007022 ";"2014JJ00";"367";"0.02"
"569";"E006587 ";"E007022 ";"2015JJ00";"355";"0.02"
"570";"E006587 ";"E007022 ";"2016JJ00";"351";"0.02"
"571";"E006587 ";"E007022 ";"2017JJ00";"339";"0.02"
"572";"E006587 ";"E007022 ";"2018JJ00";"340";"0.02"
"573";"E006587 ";"E007022 ";"2019JJ00";"334";"0.02"
"574";"E006587 ";"E007022 ";"2020JJ00";"324";"0.02"
"575";"E006587 ";"E007022 ";"2021JJ00";"326";"0.02"
"576";"E006587 ";"E007022 ";"2022JJ00";"312";"0.02"
"577";"E006587 ";"E007022 ";"2023JJ00";"304";"0.02"
"578";"E006587 ";"E006607 ";"1990JJ00";"306";"0.02"
"579";"E006587 ";"E006607 ";"1991JJ00";"340";"0.02"
"580";"E006587 ";"E006607 ";"1992JJ00";"371";"0.02"
"581";"E006587 ";"E006607 ";"1993JJ00";"361";"0.02"
"582";"E006587 ";"E006607 ";"1994JJ00";"361";"0.02"
"583";"E006587 ";"E006607 ";"1995JJ00";"353";"0.02"
"584";"E006587 ";"E006607 ";"1996JJ00";"344";"0.02"
"585";"E006587 ";"E006607 ";"1997JJ00";"342";"0.02"
"586";"E006587 ";"E006607 ";"1998JJ00";"349";"0.02"
"587";"E006587 ";"E006607 ";"1999JJ00";"347";"0.02"
"588";"E006587 ";"E006607 ";"2000JJ00";"362";"0.02"
"589";"E006587 ";"E006607 ";"2001JJ00";"367";"0.02"
"590";"E006587 ";"E006607 ";"2002JJ00";"369";"0.02"
"591";"E006587 ";"E006607 ";"2003JJ00";"361";"0.02"
"592";"E006587 ";"E006607 ";"2004JJ00";"360";"0.02"
"593";"E006587 ";"E006607 ";"2005JJ00";"361";"0.02"
"594";"E006587 ";"E006607 ";"2006JJ00";"361";"0.02"
"595";"E006587 ";"E006607 ";"2007JJ00";"358";"0.02"
"596";"E006587 ";"E006607 ";"2008JJ00";"360";"0.02"
"597";"E006587 ";"E006607 ";"2009JJ00";"360";"0.02"
"598";"E006587 ";"E006607 ";"2010JJ00";"364";"0.02"
"599";"E006587 ";"E006607 ";"2011JJ00";"358";"0.02"
"600";"E006587 ";"E006607 ";"2012JJ00";"361";"0.02"
"601";"E006587 ";"E006607 ";"2013JJ00";"362";"0.02"
"602";"E006587 ";"E006607 ";"2014JJ00";"367";"0.02"
"603";"E006587 ";"E006607 ";"2015JJ00";"355";"0.02"
"604";"E006587 ";"E006607 ";"2016JJ00";"351";"0.02"
"605";"E006587 ";"E006607 ";"2017JJ00";"339";"0.02"
"606";"E006587 ";"E006607 ";"2018JJ00";"340";"0.02"
"607";"E006587 ";"E006607 ";"2019JJ00";"334";"0.02"
"608";"E006587 ";"E006607 ";"2020JJ00";"324";"0.02"
"609";"E006587 ";"E006607 ";"2021JJ00";"326";"0.02"
"610";"E006587 ";"E006607 ";"2022JJ00";"312";"0.02"
"611";"E006587 ";"E006607 ";"2023JJ00";"304";"0.02"
"612";"E006587 ";"E006608 ";"1990JJ00";;
"613";"E006587 ";"E006608 ";"1991JJ00";;
"614";"E006587 ";"E006608 ";"1992JJ00";;
"615";"E006587 ";"E006608 ";"1993JJ00";;
"616";"E006587 ";"E006608 ";"1994JJ00";;
"617";"E006587 ";"E006608 ";"1995JJ00";;
"618";"E006587 ";"E006608 ";"1996JJ00";;
"619";"E006587 ";"E006608 ";"1997JJ00";;
"620";"E006587 ";"E006608 ";"1998JJ00";;
"621";"E006587 ";"E006608 ";"1999JJ00";;
"622";"E006587 ";"E006608 ";"2000JJ00";;
"623";"E006587 ";"E006608 ";"2001JJ00";;
"624";"E006587 ";"E006608 ";"2002JJ00";;
"625";"E006587 ";"E006608 ";"2003JJ00";;
"626";"E006587 ";"E006608 ";"2004JJ00";;
"627";"E006587 ";"E006608 ";"2005JJ00";;
"628";"E006587 ";"E006608 ";"2006JJ00";;
"629";"E006587 ";"E006608 ";"2007JJ00";;
"630";"E006587 ";"E006608 ";"2008JJ00";;
"631";"E006587 ";"E006608 ";"2009JJ00";;
"632";"E006587 ";"E006608 ";"2010JJ00";;
"633";"E006587 ";"E006608 ";"2011JJ00";;
"634";"E006587 ";"E006608 ";"2012JJ00";;
"635";"E006587 ";"E006608 ";"2013JJ00";;
"636";"E006587 ";"E006608 ";"2014JJ00";;
"637";"E006587 ";"E006608 ";"2015JJ00";;
"638";"E006587 ";"E006608 ";"2016JJ00";;
"639";"E006587 ";"E006608 ";"2017JJ00";;
"640";"E006587 ";"E006608 ";"2018JJ00";;
"641";"E006587 ";"E006608 ";"2019JJ00";;
"642";"E006587 ";"E006608 ";"2020JJ00";;
"643";"E006587 ";"E006608 ";"2021JJ00";;
"644";"E006587 ";"E006608 ";"2022JJ00";;
"645";"E006587 ";"E006608 ";"2023JJ00";;
"646";"E006587 ";"E007028 ";"1990JJ00";;
"647";"E006587 ";"E007028 ";"1991JJ00";;
"648";"E006587 ";"E007028 ";"1992JJ00";;
"649";"E006587 ";"E007028 ";"1993JJ00";;
"650";"E006587 ";"E007028 ";"1994JJ00";;
"651";"E006587 ";"E007028 ";"1995JJ00";;
"652";"E006587 ";"E007028 ";"1996JJ00";;
"653";"E006587 ";"E007028 ";"1997JJ00";;
"654";"E006587 ";"E007028 ";"1998JJ00";;
"655";"E006587 ";"E007028 ";"1999JJ00";;
"656";"E006587 ";"E007028 ";"2000JJ00";;
"657";"E006587 ";"E007028 ";"2001JJ00";;
"658";"E006587 ";"E007028 ";"2002JJ00";;
"659";"E006587 ";"E007028 ";"2003JJ00";;
"660";"E006587 ";"E007028 ";"2004JJ00";;
"661";"E006587 ";"E007028 ";"2005JJ00";;
"662";"E006587 ";"E007028 ";"2006JJ00";;
"663";"E006587 ";"E007028 ";"2007JJ00";;
"664";"E006587 ";"E007028 ";"2008JJ00";;
"665";"E006587 ";"E007028 ";"2009JJ00";;
"666";"E006587 ";"E007028 ";"2010JJ00";;
"667";"E006587 ";"E007028 ";"2011JJ00";;
"668";"E006587 ";"E007028 ";"2012JJ00";;
"669";"E006587 ";"E007028 ";"2013JJ00";;
"670";"E006587 ";"E007028 ";"2014JJ00";;
"671";"E006587 ";"E007028 ";"2015JJ00";;
"672";"E006587 ";"E007028 ";"2016JJ00";;
"673";"E006587 ";"E007028 ";"2017JJ00";;
"674";"E006587 ";"E007028 ";"2018JJ00";;
"675";"E006587 ";"E007028 ";"2019JJ00";;
"676";"E006587 ";"E007028 ";"2020JJ00";;
"677";"E006587 ";"E007028 ";"2021JJ00";;
"678";"E006587 ";"E007028 ";"2022JJ00";;
"679";"E006587 ";"E007028 ";"2023JJ00";;
"680";"E006588 ";"E007022 ";"1990JJ00";"202";"0.01"
"681";"E006588 ";"E007022 ";"1991JJ00";"317";"0.02"
"682";"E006588 ";"E007022 ";"1992JJ00";"492";"0.03"
"683";"E006588 ";"E007022 ";"1993JJ00";"624";"0.03"
"684";"E006588 ";"E007022 ";"1994JJ00";"794";"0.04"
"685";"E006588 ";"E007022 ";"1995JJ00";"1132";"0.06"
"686";"E006588 ";"E007022 ";"1996JJ00";"1568";"0.07"
"687";"E006588 ";"E007022 ";"1997JJ00";"1761";"0.08"
"688";"E006588 ";"E007022 ";"1998JJ00";"2056";"0.1"
"689";"E006588 ";"E007022 ";"1999JJ00";"2312";"0.11"
"690";"E006588 ";"E007022 ";"2000JJ00";"2678";"0.13"
"691";"E006588 ";"E007022 ";"2001JJ00";"2958";"0.14"
"692";"E006588 ";"E007022 ";"2002JJ00";"3672";"0.17"
"693";"E006588 ";"E007022 ";"2003JJ00";"4892";"0.22"
"694";"E006588 ";"E007022 ";"2004JJ00";"6347";"0.27"
"695";"E006588 ";"E007022 ";"2005JJ00";"7321";"0.32"
"696";"E006588 ";"E007022 ";"2006JJ00";"9145";"0.4"
"697";"E006588 ";"E007022 ";"2007JJ00";"11396";"0.51"
"698";"E006588 ";"E007022 ";"2008JJ00";"14131";"0.62"
"699";"E006588 ";"E007022 ";"2009JJ00";"16131";"0.73"
"700";"E006588 ";"E007022 ";"2010JJ00";"16210";"0.69"
"701";"E006588 ";"E007022 ";"2011JJ00";"17010";"0.78"
"702";"E006588 ";"E007022 ";"2012JJ00";"17780";"0.81"
"703";"E006588 ";"E007022 ";"2013JJ00";"19324";"0.88"
"704";"E006588 ";"E007022 ";"2014JJ00";"20914";"1.04"
"705";"E006588 ";"E007022 ";"2015JJ00";"24900";"1.22"
"706";"E006588 ";"E007022 ";"2016JJ00";"30110";"1.44"
"707";"E006588 ";"E007022 ";"2017JJ00";"34710";"1.65"
"708";"E006588 ";"E007022 ";"2018JJ00";"36106";"1.71"
"709";"E006588 ";"E007022 ";"2019JJ00";"38784";"1.87"
"710";"E006588 ";"E007022 ";"2020JJ00";"50215";"2.58"
"711";"E006588 ";"E007022 ";"2021JJ00";"68394";"3.41"
"712";"E006588 ";"E007022 ";"2022JJ00";"77054";"4.16"
"713";"E006588 ";"E007022 ";"2023JJ00";"96674";"5.42"
"714";"E006588 ";"E006607 ";"1990JJ00";"202";"0.01"
"715";"E006588 ";"E006607 ";"1991JJ00";"317";"0.02"
"716";"E006588 ";"E006607 ";"1992JJ00";"492";"0.03"
"717";"E006588 ";"E006607 ";"1993JJ00";"624";"0.03"
"718";"E006588 ";"E006607 ";"1994JJ00";"794";"0.04"
"719";"E006588 ";"E006607 ";"1995JJ00";"1132";"0.06"
"720";"E006588 ";"E006607 ";"1996JJ00";"1568";"0.07"
"721";"E006588 ";"E006607 ";"1997JJ00";"1761";"0.08"
"722";"E006588 ";"E006607 ";"1998JJ00";"2056";"0.1"
"723";"E006588 ";"E006607 ";"1999JJ00";"2312";"0.11"
"724";"E006588 ";"E006607 ";"2000JJ00";"2678";"0.13"
"725";"E006588 ";"E006607 ";"2001JJ00";"2958";"0.14"
"726";"E006588 ";"E006607 ";"2002JJ00";"3672";"0.17"
"727";"E006588 ";"E006607 ";"2003JJ00";"4892";"0.22"
"728";"E006588 ";"E006607 ";"2004JJ00";"6347";"0.27"
"729";"E006588 ";"E006607 ";"2005JJ00";"7321";"0.32"
"730";"E006588 ";"E006607 ";"2006JJ00";"9145";"0.4"
"731";"E006588 ";"E006607 ";"2007JJ00";"11396";"0.51"
"732";"E006588 ";"E006607 ";"2008JJ00";"14131";"0.62"
"733";"E006588 ";"E006607 ";"2009JJ00";"16131";"0.73"
"734";"E006588 ";"E006607 ";"2010JJ00";"16210";"0.69"
"735";"E006588 ";"E006607 ";"2011JJ00";"17010";"0.78"
"736";"E006588 ";"E006607 ";"2012JJ00";"17780";"0.81"
"737";"E006588 ";"E006607 ";"2013JJ00";"19324";"0.88"
"738";"E006588 ";"E006607 ";"2014JJ00";"20914";"1.04"
"739";"E006588 ";"E006607 ";"2015JJ00";"24900";"1.22"
"740";"E006588 ";"E006607 ";"2016JJ00";"30110";"1.44"
"741";"E006588 ";"E006607 ";"2017JJ00";"34710";"1.65"
"742";"E006588 ";"E006607 ";"2018JJ00";"36106";"1.71"
"743";"E006588 ";"E006607 ";"2019JJ00";"38784";"1.87"
"744";"E006588 ";"E006607 ";"2020JJ00";"50215";"2.58"
"745";"E006588 ";"E006607 ";"2021JJ00";"68394";"3.41"
"746";"E006588 ";"E006607 ";"2022JJ00";"77054";"4.16"
"747";"E006588 ";"E006607 ";"2023JJ00";"96674";"5.42"
"748";"E006588 ";"E006608 ";"1990JJ00";;
"749";"E006588 ";"E006608 ";"1991JJ00";;
"750";"E006588 ";"E006608 ";"1992JJ00";;
"751";"E006588 ";"E006608 ";"1993JJ00";;
"752";"E006588 ";"E006608 ";"1994JJ00";;
"753";"E006588 ";"E006608 ";"1995JJ00";;
"754";"E006588 ";"E006608 ";"1996JJ00";;
"755";"E006588 ";"E006608 ";"1997JJ00";;
"756";"E006588 ";"E006608 ";"1998JJ00";;
"757";"E006588 ";"E006608 ";"1999JJ00";;
"758";"E006588 ";"E006608 ";"2000JJ00";;
"759";"E006588 ";"E006608 ";"2001JJ00";;
"760";"E006588 ";"E006608 ";"2002JJ00";;
"761";"E006588 ";"E006608 ";"2003JJ00";;
"762";"E006588 ";"E006608 ";"2004JJ00";;
"763";"E006588 ";"E006608 ";"2005JJ00";;
"764";"E006588 ";"E006608 ";"2006JJ00";;
"765";"E006588 ";"E006608 ";"2007JJ00";;
"766";"E006588 ";"E006608 ";"2008JJ00";;
"767";"E006588 ";"E006608 ";"2009JJ00";;
"768";"E006588 ";"E006608 ";"2010JJ00";;
"769";"E006588 ";"E006608 ";"2011JJ00";;
"770";"E006588 ";"E006608 ";"2012JJ00";;
"771";"E006588 ";"E006608 ";"2013JJ00";;
"772";"E006588 ";"E006608 ";"2014JJ00";;
"773";"E006588 ";"E006608 ";"2015JJ00";;
"774";"E006588 ";"E006608 ";"2016JJ00";;
"775";"E006588 ";"E006608 ";"2017JJ00";;
"776";"E006588 ";"E006608 ";"2018JJ00";;
"777";"E006588 ";"E006608 ";"2019JJ00";;
"778";"E006588 ";"E006608 ";"2020JJ00";;
"779";"E006588 ";"E006608 ";"2021JJ00";;
"780";"E006588 ";"E006608 ";"2022JJ00";;
"781";"E006588 ";"E006608 ";"2023JJ00";;
"782";"E006588 ";"E007028 ";"1990JJ00";;
"783";"E006588 ";"E007028 ";"1991JJ00";;
"784";"E006588 ";"E007028 ";"1992JJ00";;
"785";"E006588 ";"E007028 ";"1993JJ00";;
"786";"E006588 ";"E007028 ";"1994JJ00";;
"787";"E006588 ";"E007028 ";"1995JJ00";;
"788";"E006588 ";"E007028 ";"1996JJ00";;
"789";"E006588 ";"E007028 ";"1997JJ00";;
"790";"E006588 ";"E007028 ";"1998JJ00";;
"791";"E006588 ";"E007028 ";"1999JJ00";;
"792";"E006588 ";"E007028 ";"2000JJ00";;
"793";"E006588 ";"E007028 ";"2001JJ00";;
"794";"E006588 ";"E007028 ";"2002JJ00";;
"795";"E006588 ";"E007028 ";"2003JJ00";;
"796";"E006588 ";"E007028 ";"2004JJ00";;
"797";"E006588 ";"E007028 ";"2005JJ00";;
"798";"E006588 ";"E007028 ";"2006JJ00";;
"799";"E006588 ";"E007028 ";"2007JJ00";;
"800";"E006588 ";"E007028 ";"2008JJ00";;
"801";"E006588 ";"E007028 ";"2009JJ00";;
"802";"E006588 ";"E007028 ";"2010JJ00";;
"803";"E006588 ";"E007028 ";"2011JJ00";;
"804";"E006588 ";"E007028 ";"2012JJ00";;
"805";"E006588 ";"E007028 ";"2013JJ00";;
"806";"E006588 ";"E007028 ";"2014JJ00";;
"807";"E006588 ";"E007028 ";"2015JJ00";;
"808";"E006588 ";"E007028 ";"2016JJ00";;
"809";"E006588 ";"E007028 ";"2017JJ00";;
"810";"E006588 ";"E007028 ";"2018JJ00";;
"811";"E006588 ";"E007028 ";"2019JJ00";;
"812";"E006588 ";"E007028 ";"2020JJ00";;
"813";"E006588 ";"E007028 ";"2021JJ00";;
"814";"E006588 ";"E007028 ";"2022JJ00";;
"815";"E006588 ";"E007028 ";"2023JJ00";;
"816";"E006637 ";"E007022 ";"1990JJ00";"202";"0.01"
"817";"E006637 ";"E007022 ";"1991JJ00";"317";"0.02"
"818";"E006637 ";"E007022 ";"1992JJ00";"492";"0.03"
"819";"E006637 ";"E007022 ";"1993JJ00";"624";"0.03"
"820";"E006637 ";"E007022 ";"1994JJ00";"794";"0.04"
"821";"E006637 ";"E007022 ";"1995JJ00";"1132";"0.06"
"822";"E006637 ";"E007022 ";"1996JJ00";"1568";"0.07"
"823";"E006637 ";"E007022 ";"1997JJ00";"1761";"0.08"
"824";"E006637 ";"E007022 ";"1998JJ00";"2056";"0.1"
"825";"E006637 ";"E007022 ";"1999JJ00";"2312";"0.11"
"826";"E006637 ";"E007022 ";"2000JJ00";"2678";"0.13"
"827";"E006637 ";"E007022 ";"2001JJ00";"2958";"0.14"
"828";"E006637 ";"E007022 ";"2002JJ00";"3672";"0.17"
"829";"E006637 ";"E007022 ";"2003JJ00";"4892";"0.22"
"830";"E006637 ";"E007022 ";"2004JJ00";"6347";"0.27"
"831";"E006637 ";"E007022 ";"2005JJ00";"7321";"0.32"
"832";"E006637 ";"E007022 ";"2006JJ00";"8917";"0.39"
"833";"E006637 ";"E007022 ";"2007JJ00";"10304";"0.46"
"834";"E006637 ";"E007022 ";"2008JJ00";"12154";"0.53"
"835";"E006637 ";"E007022 ";"2009JJ00";"13543";"0.62"
"836";"E006637 ";"E007022 ";"2010JJ00";"13455";"0.57"
"837";"E006637 ";"E007022 ";"2011JJ00";"14336";"0.65"
"838";"E006637 ";"E007022 ";"2012JJ00";"14963";"0.68"
"839";"E006637 ";"E007022 ";"2013JJ00";"16676";"0.76"
"840";"E006637 ";"E007022 ";"2014JJ00";"18215";"0.91"
"841";"E006637 ";"E007022 ";"2015JJ00";"21174";"1.03"
"842";"E006637 ";"E007022 ";"2016JJ00";"21748";"1.04"
"843";"E006637 ";"E007022 ";"2017JJ00";"22560";"1.07"
"844";"E006637 ";"E007022 ";"2018JJ00";"23681";"1.12"
"845";"E006637 ";"E007022 ";"2019JJ00";"26743";"1.29"
"846";"E006637 ";"E007022 ";"2020JJ00";"32264";"1.66"
"847";"E006637 ";"E007022 ";"2021JJ00";"37635";"1.88"
"848";"E006637 ";"E007022 ";"2022JJ00";"46644";"2.52"
"849";"E006637 ";"E007022 ";"2023JJ00";"56762";"3.18"
"850";"E006637 ";"E006607 ";"1990JJ00";"202";"0.01"
"851";"E006637 ";"E006607 ";"1991JJ00";"317";"0.02"
"852";"E006637 ";"E006607 ";"1992JJ00";"492";"0.03"
"853";"E006637 ";"E006607 ";"1993JJ00";"624";"0.03"
"854";"E006637 ";"E006607 ";"1994JJ00";"794";"0.04"
"855";"E006637 ";"E006607 ";"1995JJ00";"1132";"0.06"
"856";"E006637 ";"E006607 ";"1996JJ00";"1568";"0.07"
"857";"E006637 ";"E006607 ";"1997JJ00";"1761";"0.08"
"858";"E006637 ";"E006607 ";"1998JJ00";"2056";"0.1"
"859";"E006637 ";"E006607 ";"1999JJ00";"2312";"0.11"
"860";"E006637 ";"E006607 ";"2000JJ00";"2678";"0.13"
"861";"E006637 ";"E006607 ";"2001JJ00";"2958";"0.14"
"862";"E006637 ";"E006607 ";"2002JJ00";"3672";"0.17"
"863";"E006637 ";"E006607 ";"2003JJ00";"4892";"0.22"
"864";"E006637 ";"E006607 ";"2004JJ00";"6347";"0.27"
"865";"E006637 ";"E006607 ";"2005JJ00";"7321";"0.32"
"866";"E006637 ";"E006607 ";"2006JJ00";"8917";"0.39"
"867";"E006637 ";"E006607 ";"2007JJ00";"10304";"0.46"
"868";"E006637 ";"E006607 ";"2008JJ00";"12154";"0.53"
"869";"E006637 ";"E006607 ";"2009JJ00";"13543";"0.62"
"870";"E006637 ";"E006607 ";"2010JJ00";"13455";"0.57"
"871";"E006637 ";"E006607 ";"2011JJ00";"14336";"0.65"
"872";"E006637 ";"E006607 ";"2012JJ00";"14963";"0.68"
"873";"E006637 ";"E006607 ";"2013JJ00";"16676";"0.76"
"874";"E006637 ";"E006607 ";"2014JJ00";"18215";"0.91"
"875";"E006637 ";"E006607 ";"2015JJ00";"21174";"1.03"
"876";"E006637 ";"E006607 ";"2016JJ00";"21748";"1.04"
"877";"E006637 ";"E006607 ";"2017JJ00";"22560";"1.07"
"878";"E006637 ";"E006607 ";"2018JJ00";"23681";"1.12"
"879";"E006637 ";"E006607 ";"2019JJ00";"26743";"1.29"
"880";"E006637 ";"E006607 ";"2020JJ00";"32264";"1.66"
"881";"E006637 ";"E006607 ";"2021JJ00";"37635";"1.88"
"882";"E006637 ";"E006607 ";"2022JJ00";"46644";"2.52"
"883";"E006637 ";"E006607 ";"2023JJ00";"56762";"3.18"
"884";"E006637 ";"E006608 ";"1990JJ00";;
"885";"E006637 ";"E006608 ";"1991JJ00";;
"886";"E006637 ";"E006608 ";"1992JJ00";;
"887";"E006637 ";"E006608 ";"1993JJ00";;
"888";"E006637 ";"E006608 ";"1994JJ00";;
"889";"E006637 ";"E006608 ";"1995JJ00";;
"890";"E006637 ";"E006608 ";"1996JJ00";;
"891";"E006637 ";"E006608 ";"1997JJ00";;
"892";"E006637 ";"E006608 ";"1998JJ00";;
"893";"E006637 ";"E006608 ";"1999JJ00";;
"894";"E006637 ";"E006608 ";"2000JJ00";;
"895";"E006637 ";"E006608 ";"2001JJ00";;
"896";"E006637 ";"E006608 ";"2002JJ00";;
"897";"E006637 ";"E006608 ";"2003JJ00";;
"898";"E006637 ";"E006608 ";"2004JJ00";;
"899";"E006637 ";"E006608 ";"2005JJ00";;
"900";"E006637 ";"E006608 ";"2006JJ00";;
"901";"E006637 ";"E006608 ";"2007JJ00";;
"902";"E006637 ";"E006608 ";"2008JJ00";;
"903";"E006637 ";"E006608 ";"2009JJ00";;
"904";"E006637 ";"E006608 ";"2010JJ00";;
